Movie Name,Year of Release,Run Time in minutes,Movie Rating,Votes,MetaScore,Gross,Genre,Certification,Director,Stars,Description
Snow Dogs,2002,99,5.2,28079,29.0,81170000.0,"['Adventure', ' Comedy', ' Family']",PG,['Brian Levant'],"['Cuba Gooding Jr.', 'James Coburn', 'Sisqó', 'Nichelle Nichols']","['When', 'a', 'Miami', 'dentist', 'inherits', 'a', 'team', 'of', 'sled', 'dogs,', ""he's"", 'got', 'to', 'learn', 'the', 'trade', 'or', 'lose', 'his', 'pack', 'to', 'a', 'crusty', 'mountain', 'man.']"
The Medallion,2003,88,5.2,43213,38.0,22110000.0,"['Action', ' Comedy', ' Fantasy']",PG-13,['Gordon Chan'],"['Jackie Chan', 'Lee Evans', 'Claire Forlani', 'Julian Sands']","['A', 'Hong', 'Kong', 'detective', 'suffers', 'a', 'fatal', 'accident', 'involving', 'a', 'mysterious', 'medallion', 'and', 'is', 'transformed', 'into', 'an', 'immortal', 'warrior', 'with', 'superhuman', 'powers.']"
Candyman: Farewell to the Flesh,1995,95,5.2,13965,41.0,13940000.0,"['Horror', ' Thriller']",R,['Bill Condon'],"['Tony Todd', 'Kelly Rowan', 'Caroline Barclay', 'Michael Bergeron']","['The', 'Candyman', 'arrives', 'in', 'New', 'Orleans', 'and', 'sets', 'his', 'sights', 'on', 'a', 'young', 'woman', 'whose', 'family', 'was', 'ruined', 'by', 'the', 'immortal', 'killer', 'years', 'before.']"
Strange Wilderness,2008,87,5.2,22504,12.0,6560000.0,"['Adventure', ' Comedy']",R,['Fred Wolf'],"['Steve Zahn', 'Allen Covert', 'Justin Long', 'Jonah Hill']","['With', 'the', 'ratings', 'dropping', 'for', 'a', 'wilderness-themed', 'television', 'show,', 'two', 'animal', 'fans', 'go', 'to', 'the', 'Andes', 'Mountains', 'in', 'search', 'of', 'Bigfoot.']"
License to Wed,2007,91,5.2,40265,25.0,43800000.0,"['Comedy', ' Romance']",PG-13,['Ken Kwapis'],"['Mandy Moore', 'John Krasinski', 'Robin Williams', 'Eric Christian Olsen']","['A', 'reverend', 'puts', 'an', 'engaged', 'couple', 'through', 'a', 'grueling', 'marriage', 'preparation', 'course', 'to', 'see', 'if', 'they', 'are', 'meant', 'to', 'be', 'married', 'in', 'his', 'church.']"
Racing Stripes,2005,102,5.2,17927,43.0,49770000.0,"['Adventure', ' Comedy', ' Drama']",PG,['Frederik Du Chau'],"['Frankie Muniz', 'David Spade', 'Snoop Dogg', 'Bruce Greenwood']","['An', 'abandoned', 'zebra', 'grows', 'up', 'believing', 'he', 'is', 'a', 'racehorse,', 'and,', 'with', 'the', 'help', 'of', 'his', 'barnyard', 'friends', 'and', 'a', 'teenage', 'girl,', 'sets', 'out', 'to', 'achieve', 'his', 'dream', 'of', 'racing', 'with', 'thoroughbreds.']"
The Day,2011,87,5.2,13144,41.0,20000.0,"['Action', ' Drama', ' Horror']",R,['Douglas Aarniokoski'],"['Shawn Ashmore', 'Brianna Barnes', 'Ashley Bell', 'Brayden Edwards']","['A', 'group', 'of', 'five', 'people', 'working', 'to', 'stay', 'alive', 'in', 'a', 'post-apocalyptic', 'future', 'discover', 'what', 'they', 'think', 'is', 'a', 'safe,', 'abandoned', 'farmhouse,', 'but', 'they', 'soon', 'find', 'themselves', 'fighting', 'to', 'stay', 'alive', 'as', 'a', 'gang', 'of', 'bloodthirsty', 'predators', 'attack.']"
Catch That Kid,2004,91,5.2,10831,33.0,16700000.0,"['Action', ' Adventure', ' Comedy']",PG,['Bart Freundlich'],"['Kristen Stewart', 'Sam Robards', 'Jennifer Beals', 'Corbin Bleu']","['A', 'girl', 'and', 'her', 'two', 'friends', 'raid', 'a', 'bank,', 'looking', 'for', 'the', 'money', 'needed', 'for', 'financing', 'the', 'cure', 'of', 'her', 'dying', 'father.']"
First Kid,1996,101,5.2,11359,48.0,26460000.0,"['Comedy', ' Family']",PG,['David Mickey Evans'],"['Sinbad', 'Brock Pierce', 'Blake Boyd', 'Timothy Busfield']","['A', 'former', 'boxer', 'turned', 'Secret', 'Service', 'agent', 'is', 'assigned', 'to', 'protect', 'the', ""President's"", 'son,', 'who', 'seems', 'determined', 'to', 'make', 'life', 'difficult', 'for', 'his', 'new', 'protector.']"
The Ladies Man,2000,84,5.2,13634,22.0,13590000.0,['Comedy'],R,['Reginald Hudlin'],"['Tim Meadows', 'Karyn Parsons', 'Billy Dee Williams', 'John Witherspoon']","['The', 'Saturday', 'Night', 'Live', '(1975)', 'character', 'gets', 'a', 'big', 'screen', 'treatment.']"
Freedomland,2006,113,5.2,16976,43.0,12510000.0,"['Crime', ' Drama', ' Mystery']",R,['Joe Roth'],"['Julianne Moore', 'Samuel L. Jackson', 'Edie Falco', 'Ron Eldard']","['A', 'black', 'police', 'detective', 'must', 'solve', 'a', 'strange', 'case', 'of', 'a', 'kidnapped', 'boy', 'and', 'deal', 'with', 'a', 'big', 'racial', 'protest.']"
Mr. Woodcock,2007,87,5.2,36724,41.0,25630000.0,"['Comedy', ' Romance', ' Sport']",PG-13,['Craig Gillespie'],"['Billy Bob Thornton', 'Seann William Scott', 'Susan Sarandon', 'Amy Poehler']","['Taken', 'aback', 'by', 'his', ""mother's"", 'wedding', 'announcement,', 'a', 'young', 'man', 'returns', 'home', 'in', 'an', 'effort', 'to', 'stop', 'her', 'from', 'marrying', 'his', 'old', 'high', 'school', 'gym', 'teacher,', 'a', 'man', 'who', 'made', 'middle', 'school', 'hell', 'for', 'generations', 'of', 'students.']"
Donkey Punch,2008,99,5.2,11420,43.0,20000.0,"['Crime', ' Drama', ' Horror']",R,['Olly Blackburn'],"['Sian Breckin', 'Nichola Burley', 'Jaime Winstone', 'Robert Boulter']","['Things', 'go', 'drastically', 'wrong', 'for', 'a', 'group', 'of', 'British', 'holidaymakers', 'in', 'Spain.']"
Blood: The Last Vampire,2009,91,5.2,15177,28.0,260000.0,"['Action', ' Adventure', ' Fantasy']",R,['Chris Nahon'],"['Jun Ji-hyun', 'Allison Miller', 'Liam Cunningham', 'JJ Feild']","['A', 'vampire', 'named', 'Saya,', 'who', 'is', 'part', 'of', 'covert', 'government', 'agency', 'that', 'hunts', 'and', 'destroys', 'demons', 'in', 'a', 'post-WWII', 'Japan,', 'is', 'inserted', 'in', 'a', 'military', 'school', 'to', 'discover', 'which', 'one', 'of', 'her', 'classmates', 'is', 'a', 'demon', 'in', 'disguise.']"
Walking with Dinosaurs 3D,2013,87,5.2,11730,37.0,36080000.0,"['Animation', ' Adventure', ' Comedy']",PG,"['Barry Cook', 'Neil Nightingale']","['Charlie Rowe', 'Karl Urban', 'Angourie Rice', 'John Leguizamo']","['See', 'and', 'feel', 'what', 'it', 'was', 'like', 'when', 'dinosaurs', 'ruled', 'the', 'Earth,', 'in', 'a', 'story', 'where', 'an', 'underdog', 'dino', 'triumphs', 'to', 'become', 'a', 'hero', 'for', 'the', 'ages.']"
Over Her Dead Body,2008,95,5.2,25230,30.0,7560000.0,"['Comedy', ' Fantasy', ' Romance']",PG-13,['Jeff Lowell'],"['Eva Longoria', 'Paul Rudd', 'Lake Bell', 'Jason Biggs']","['A', 'ghost', 'tries', 'to', 'sabotage', 'her', 'former', ""boyfriend's"", 'current', 'relationship', 'with', 'a', 'psychic.']"
Fathers' Day,1997,98,5.2,16238,43.0,28660000.0,"['Comedy', ' Romance']",PG-13,['Ivan Reitman'],"['Robin Williams', 'Billy Crystal', 'Julia Louis-Dreyfus', 'Nastassja Kinski']","['A', 'woman', 'cons', 'two', 'old', 'boyfriends', 'into', 'searching', 'for', 'her', 'runaway', 'son', 'by', 'convincing', 'both', 'that', 'they', 'are', 'the', ""boy's"", 'father.']"
Kung Fu Yoga,2017,107,5.2,11029,50.0,360000.0,"['Action', ' Adventure', ' Comedy']",Not Rated,['Stanley Tong'],"['Jackie Chan', 'Yixing Zhang', 'Miya Muqi', 'Disha Patani']","['Two', 'professors', 'team', 'up', 'to', 'locate', 'a', 'lost', 'treasure', 'and', 'embark', 'on', 'an', 'adventure', 'that', 'takes', 'them', 'from', 'a', 'Tibetan', 'ice', 'cave', 'to', 'Dubai,', 'and', 'to', 'a', 'mountain', 'temple', 'in', 'India.']"
Moonfall,2022,130,5.1,93515,41.0,19060000.0,"['Action', ' Adventure', ' Sci-Fi']",PG-13,['Roland Emmerich'],"['Halle Berry', 'Patrick Wilson', 'John Bradley', 'Charlie Plummer']","['A', 'mysterious', 'force', 'knocks', 'the', 'moon', 'from', 'its', 'orbit', 'and', 'sends', 'it', 'hurtling', 'on', 'a', 'collision', 'course', 'toward', 'earth.']"
Conan the Barbarian,2011,113,5.1,101656,36.0,21300000.0,"['Action', ' Adventure', ' Fantasy']",R,['Marcus Nispel'],"['Jason Momoa', 'Ron Perlman', 'Rose McGowan', 'Stephen Lang']","['A', 'vengeful', 'barbarian', 'warrior', 'sets', 'off', 'to', 'get', 'his', 'revenge', 'on', 'the', 'evil', 'warlord', 'who', 'attacked', 'his', 'village', 'and', 'murdered', 'his', 'father', 'when', 'he', 'was', 'a', 'boy.']"
The Haunted Mansion,2003,88,5.1,53835,34.0,75850000.0,"['Comedy', ' Family', ' Fantasy']",PG,['Rob Minkoff'],"['Eddie Murphy', 'Marsha Thomason', 'Jennifer Tilly', 'Terence Stamp']","['A', 'realtor', 'and', 'his', 'wife', 'and', 'children', 'are', 'summoned', 'to', 'a', 'mansion,', 'which', 'they', 'soon', 'discover', 'is', 'haunted,', 'and', 'while', 'they', 'attempt', 'to', 'escape,', 'he', 'learns', 'an', 'important', 'lesson', 'about', 'the', 'family', 'he', 'has', 'neglected.']"
Halloween III: Season of the Witch,1982,98,5.1,58346,50.0,14400000.0,"['Horror', ' Mystery', ' Sci-Fi']",R,['Tommy Lee Wallace'],"['Tom Atkins', 'Stacey Nelkin', ""Dan O'Herlihy"", 'Michael Currie']","['Kids', 'all', 'over', 'America', 'want', 'Silver', 'Shamrock', 'masks', 'for', 'Halloween.', 'Doctor', 'Daniel', 'Challis', 'seeks', 'to', 'uncover', 'a', 'plot', 'by', 'Silver', 'Shamrock', 'owner', 'Conal', 'Cochran.']"
31,2016,102,5.1,22290,35.0,780000.0,"['Horror', ' Thriller']",R,['Rob Zombie'],"['Malcolm McDowell', 'Richard Brake', 'Jeff Daniel Phillips', 'Sheri Moon Zombie']","['Five', 'carnival', 'workers', 'are', 'kidnapped', 'and', 'held', 'hostage', 'in', 'an', 'abandoned,', 'hellish', 'compound', 'where', 'they', 'are', 'forced', 'to', 'participate', 'in', 'a', 'violent', 'game,', 'the', 'goal', 'of', 'which', 'is', 'to', 'survive', 'twelve', 'hours', 'against', 'a', 'gang', 'of', 'sadistic', 'clowns.']"
Toys,1992,118,5.1,33110,40.0,21450000.0,"['Adventure', ' Comedy', ' Drama']",PG-13,['Barry Levinson'],"['Robin Williams', 'Michael Gambon', 'Joan Cusack', 'Robin Wright']","['When', 'Lieutenant', 'General', 'Leland', 'Zevo', '(Sir', 'Michael', 'Gambon)', 'inherits', 'a', 'toymaking', 'company', 'and', 'begins', 'making', 'war', 'toys,', 'his', 'employees', 'band', 'together', 'to', 'stop', 'him', 'before', 'he', 'ruins', 'the', 'name', 'of', 'Zevo', 'Toys', 'forever.']"
The Snowman,2017,119,5.1,69679,23.0,6670000.0,"['Crime', ' Drama', ' Mystery']",R,['Tomas Alfredson'],"['Michael Fassbender', 'Rebecca Ferguson', 'Charlotte Gainsbourg', 'Jonas Karlsson']","['Detective', 'Harry', 'Hole', 'investigates', 'the', 'disappearance', 'of', 'a', 'woman', 'whose', 'scarf', 'is', 'found', 'wrapped', 'around', 'an', 'ominous-looking', 'snowman.']"
The Dukes of Hazzard,2005,104,5.1,80925,33.0,80270000.0,['Comedy'],PG-13,['Jay Chandrasekhar'],"['Seann William Scott', 'Johnny Knoxville', 'Jessica Simpson', 'Alice Greczyn']","['Cousins', 'Bo,', 'Luke,', 'and', 'Daisy', 'Duke,', 'and', 'their', 'uncle', 'Jesse,', 'egg', 'on', 'the', 'authorities', 'of', 'Hazzard', 'County,', 'Boss', 'Hogg', 'and', 'Sheriff', 'Coltrane.']"
Exorcist: The Beginning,2004,114,5.1,38495,30.0,41820000.0,"['Horror', ' Mystery', ' Thriller']",R,['Renny Harlin'],"['Stellan Skarsgård', 'Izabella Scorupco', ""James D'Arcy"", 'Remy Sweeney']","['Years', 'before', 'Father', 'Lankester', 'Merrin', 'helped', 'save', 'Regan', ""MacNeil's"", 'soul,', 'he', 'first', 'encounters', 'the', 'demon', 'Pazuzu', 'in', 'East', 'Africa.', 'This', 'is', 'the', 'tale', 'of', 'Father', ""Merrin's"", 'initial', 'battle', 'with', 'Pazuzu', 'and', 'the', 'rediscovery', 'of', 'his', 'faith.']"
The Final Destination,2009,82,5.1,111997,30.0,66480000.00000001,"['Horror', ' Thriller']",R,['David R. Ellis'],"['Nick Zano', 'Krista Allen', 'Andrew Fiscella', 'Bobby Campo']","['A', 'horrifying', 'premonition', 'saves', 'a', 'young', 'man', 'and', 'his', 'friends', 'from', 'death', 'during', 'a', 'racetrack', 'accident', 'but', 'terrible', 'fates', 'await', 'them', 'nonetheless.']"
Miss Congeniality 2: Armed & Fabulous,2005,115,5.1,78760,34.0,48480000.0,"['Action', ' Comedy', ' Crime']",PG-13,['John Pasquin'],"['Sandra Bullock', 'Regina King', 'William Shatner', 'Enrique Murciano']","['Gracie', 'Hart', 'abandons', 'the', 'life', 'of', 'a', 'field', 'agent', 'to', 'become', 'the', 'public', 'face', 'of', 'the', 'FBI.', 'Yet,', 'when', 'Cheryl', 'Frasier', 'and', 'Stan', 'Fields', 'are', 'kidnapped,', 'she', 'is', 'determined', 'to', 'rescue', 'them,', 'along', 'with', 'her', 'reluctant', 'partner.']"
Red Sonja,1985,89,5.1,43944,35.0,6950000.0,"['Action', ' Adventure', ' Fantasy']",PG-13,['Richard Fleischer'],"['Arnold Schwarzenegger', 'Brigitte Nielsen', 'Sandahl Bergman', 'Paul L. Smith']","['The', 'fearless', 'warrior', 'Red', 'Sonja', 'sets', 'out', 'to', 'avenge', 'her', ""family's"", 'murder', 'and', 'rid', 'her', 'kingdom', 'from', 'the', 'tyrannical', 'rule', 'of', 'evil', 'Queen', 'Gedren.']"
Nothing But Trouble,1991,94,5.1,26672,13.0,8480000.0,['Comedy'],PG-13,['Dan Aykroyd'],"['Chevy Chase', 'Dan Aykroyd', 'John Candy', 'Demi Moore']","['A', 'businessman', 'and', 'his', 'friends', 'are', 'captured', 'by', 'a', 'sadistic', 'judge', 'and', 'his', 'equally', 'odd', 'family', 'in', 'a', 'bizarre', 'mansion', 'in', 'the', 'backwoods.']"
Scary Movie 4,2006,83,5.1,126638,40.0,90710000.0,['Comedy'],PG-13,['David Zucker'],"['Anna Faris', 'Regina Hall', 'Craig Bierko', 'Bill Pullman']","['Cindy', 'finds', 'out', 'the', 'house', 'she', 'lives', 'in', 'is', 'haunted', 'by', 'a', 'little', 'boy', 'and', 'goes', 'on', 'a', 'quest', 'to', 'find', 'out', 'who', 'killed', 'him', 'and', 'why.', 'Also,', 'Alien', '""Tr-iPods""', 'are', 'invading', 'the', 'world', 'and', 'she', 'has', 'to', 'uncover', 'the', 'secret', 'in', 'order', 'to', 'stop', 'them.']"
Eragon,2006,104,5.1,129076,38.0,75030000.0,"['Action', ' Adventure', ' Family']",PG,['Stefen Fangmeier'],"['Ed Speleers', 'Sienna Guillory', 'Jeremy Irons', 'John Malkovich']","['In', 'his', 'homeland', 'of', 'Alagaesia,', 'a', 'farm', 'boy', 'happens', 'upon', 'a', ""dragon's"", 'egg', '--', 'a', 'discovery', 'that', 'leads', 'him', 'on', 'a', 'predestined', 'journey', 'where', 'he', 'realizes', ""he's"", 'the', 'one', 'person', 'who', 'can', 'defend', 'his', 'home', 'against', 'an', 'evil', 'king.']"
Sex Tape,2014,94,5.1,116068,36.0,38540000.0,"['Comedy', ' Romance']",R,['Jake Kasdan'],"['Jason Segel', 'Cameron Diaz', 'Rob Corddry', 'Ellie Kemper']","['A', 'married', 'couple', 'wake', 'up', 'to', 'discover', 'that', 'the', 'sex', 'tape', 'they', 'made', 'the', 'evening', 'before', 'has', 'gone', 'missing,', 'leading', 'to', 'a', 'frantic', 'search', 'for', 'its', 'whereabouts.']"
Sliver,1993,107,5.1,33178,38.0,36300000.0,"['Drama', ' Thriller']",R,['Phillip Noyce'],"['Sharon Stone', 'William Baldwin', 'Tom Berenger', 'Polly Walker']","['A', 'woman', 'moves', 'into', 'an', 'exclusive', 'New', 'York', 'City', 'apartment', 'building,', 'which', 'she', 'soon', 'discovers', 'houses', 'tenants', 'with', 'all', 'manner', 'of', 'shocking', 'secrets.']"
"10,000 BC",2008,109,5.1,134192,34.0,94780000.0,"['Action', ' Adventure', ' Drama']",PG-13,['Roland Emmerich'],"['Camilla Belle', 'Steven Strait', 'Marco Khan', 'Cliff Curtis']","['In', 'the', 'prehistoric', 'past,', ""D'Leh"", 'is', 'a', 'mammoth', 'hunter', 'who', 'bonds', 'with', 'the', 'beautiful', 'Evolet.', 'When', 'warriors', 'on', 'horseback', 'capture', 'Evolet', 'and', 'the', 'tribesmen,', ""D'Leh"", 'must', 'embark', 'on', 'an', 'odyssey', 'to', 'save', 'his', 'true', 'love.']"
When a Stranger Calls,2006,87,5.1,47674,27.0,47860000.0,"['Horror', ' Thriller']",PG-13,['Simon West'],"['Camilla Belle', 'Tommy Flanagan', 'Katie Cassidy', 'Tessa Thompson']","['During', 'a', 'babysitting', 'gig,', 'a', 'high-school', 'student', 'is', 'harassed', 'by', 'an', 'increasingly', 'threatening', 'prank', 'caller.']"
Return to the Blue Lagoon,1991,102,5.1,21046,28.0,2810000.0,"['Adventure', ' Drama', ' Romance']",PG-13,['William A. Graham'],"['Brian Krause', 'Milla Jovovich', 'Lisa Pelikan', 'Courtney Barilla']","['In', 'this', 'sequel', 'to', 'The', 'Blue', 'Lagoon', '(1980),', 'two', 'children', 'are', 'stranded', 'on', 'a', 'beautiful', 'island', 'in', 'the', 'South', 'Pacific.', 'With', 'no', 'adults', 'to', 'guide', 'them,', 'the', 'two', 'make', 'a', 'simple', 'life', 'together', 'and', 'eventually', 'become', 'suntanned', 'teenagers', 'in', 'love.']"
First Daughter,2004,106,5.1,26025,31.0,9060000.0,"['Comedy', ' Drama', ' Romance']",PG,['Forest Whitaker'],"['Katie Holmes', 'Marc Blucas', 'Michael Keaton', 'Amerie']","['The', 'daughter', 'of', 'the', 'U.S.', 'President', 'heads', 'off', 'to', 'college', 'where', 'she', 'falls', 'for', 'a', 'graduate', 'student', 'with', 'a', 'secret.']"
"I, Frankenstein",2014,92,5.1,83036,30.0,19080000.0,"['Action', ' Fantasy', ' Sci-Fi']",PG-13,['Stuart Beattie'],"['Aaron Eckhart', 'Bill Nighy', 'Miranda Otto', 'Virginie Le Brun']","[""Frankenstein's"", 'creature', 'finds', 'himself', 'caught', 'in', 'an', 'all-out,', 'centuries-old', 'war', 'between', 'two', 'immortal', 'clans.']"
The Three Stooges,2012,92,5.1,32681,56.0,44340000.0,"['Comedy', ' Family']",PG,"['Bobby Farrelly', 'Peter Farrelly']","['Sean Hayes', 'Chris Diamantopoulos', 'Will Sasso', 'Jane Lynch']","['While', 'trying', 'to', 'save', 'their', 'childhood', 'orphanage,', 'Moe,', 'Larry,', 'and', 'Curly', 'inadvertently', 'stumble', 'into', 'a', 'murder', 'plot', 'and', 'wind', 'up', 'starring', 'in', 'a', 'reality', 'television', 'show.']"
Wish Upon,2017,90,5.1,22148,32.0,14300000.0,"['Drama', ' Fantasy', ' Horror']",PG-13,['John R. Leonetti'],"['Joey King', 'Ryan Phillippe', 'Ki Hong Lee', 'Mitchell Slaggert']","['A', 'teenage', 'girl', 'discovers', 'a', 'box', 'that', 'carries', 'magic', 'powers', 'and', 'a', 'deadly', 'price', 'for', 'using', 'them.']"
The Hills Have Eyes 2,2007,89,5.1,66610,32.0,20800000.0,"['Horror', ' Thriller']",R,['Martin Weisz'],"['Daniella Alonso', 'Jacob Vargas', 'Michael Bailey Smith', 'Cécile Breccia']","['A', 'group', 'of', 'National', 'Guard', 'trainees', 'find', 'themselves', 'battling', 'against', 'a', 'vicious', 'group', 'of', 'mutants', 'on', 'their', 'last', 'day', 'of', 'training', 'in', 'the', 'desert.']"
Agent Cody Banks,2003,102,5.1,36361,41.0,47940000.0,"['Action', ' Adventure', ' Comedy']",PG,['Harald Zwart'],"['Frankie Muniz', 'Hilary Duff', 'Andrew Francis', 'Angie Harmon']","['A', 'government', 'agent', 'trains', 'Cody', 'Banks', 'in', 'the', 'ways', 'of', 'covert', 'operations', 'that', 'require', 'younger', 'participants.']"
Sorority Row,2009,101,5.1,31896,24.0,11960000.0,"['Horror', ' Mystery']",R,['Stewart Hendler'],"['Briana Evigan', 'Rumer Willis', 'Carrie Fisher', 'Teri Andrez']","['A', 'group', 'of', 'sorority', 'sisters', 'try', 'to', 'cover', 'up', 'the', 'death', 'of', 'their', 'house-sister', 'after', 'a', 'prank', 'gone', 'wrong,', 'only', 'to', 'be', 'stalked', 'by', 'a', 'serial', 'killer.']"
The Fly II,1989,105,5.1,24157,36.0,20020000.0,"['Drama', ' Horror', ' Sci-Fi']",R,['Chris Walas'],"['Eric Stoltz', 'Daphne Zuniga', 'Lee Richardson', 'John Getz']","['The', 'almost-human', 'son', 'of', '""Brundlefly""', 'searches', 'for', 'a', 'cure', 'to', 'his', 'mutated', 'genes', 'while', 'being', 'monitored', 'by', 'a', 'nefarious', 'corporation', 'that', 'wishes', 'to', 'continue', 'his', ""father's"", 'experiments.']"
A Dirty Shame,2004,89,5.1,13377,56.0,1340000.0,['Comedy'],NC-17,['John Waters'],"['Tracey Ullman', 'Chris Isaak', 'Selma Blair', 'Johnny Knoxville']","['An', 'uptight,', 'middle-aged,', 'repressed', 'woman', 'turns', 'into', 'a', 'sex', 'addict', 'after', 'getting', 'hit', 'on', 'the', 'head,', 'and', 'she', 'then', 'falls', 'into', 'an', 'underground', 'subculture', 'of', 'sex', 'addicts', 'in', 'suburban', 'Baltimore.']"
The Cave,2005,97,5.1,40585,30.0,15010000.0,"['Adventure', ' Horror', ' Sci-Fi']",PG-13,['Bruce Hunt'],"['Piper Perabo', 'Morris Chestnut', 'Cole Hauser', 'Eddie Cibrian']","['Blood-thirsty', 'creatures', 'await', 'a', 'pack', 'of', 'divers', 'who', 'become', 'trapped', 'in', 'an', 'underwater', 'cave', 'network.']"
The NeverEnding Story II: The Next Chapter,1990,89,5.1,27026,30.0,17370000.0,"['Adventure', ' Drama', ' Family']",PG,['George Miller'],"['Jonathan Brandis', 'Kenny Morrison', 'Clarissa Burt', 'John Wesley Shipp']","['A', 'young', 'boy', 'with', 'a', 'distant', 'father', 'enters', 'a', 'world', 'of', 'make-believe', 'and', 'magic', 'through', 'a', 'portal', 'within', 'an', 'antique', 'book.']"
Stealth,2005,121,5.1,55572,35.0,32120000.0,"['Action', ' Adventure', ' Sci-Fi']",PG-13,['Rob Cohen'],"['Josh Lucas', 'Jessica Biel', 'Jamie Foxx', 'Sam Shepard']","['Deeply', 'ensconced', 'in', 'a', 'top-secret', 'military', 'program,', 'three', 'pilots', 'struggle', 'to', 'bring', 'an', 'artificial', 'intelligence', 'program', 'under', 'control', 'before', 'it', 'initiates', 'the', 'next', 'world', 'war.']"
Abduction,2011,106,5.1,82555,25.0,28090000.0,"['Action', ' Mystery', ' Thriller']",PG-13,['John Singleton'],"['Taylor Lautner', 'Lily Collins', 'Alfred Molina', 'Jake Andolina']","['A', 'young', 'man', 'sets', 'out', 'to', 'uncover', 'the', 'truth', 'about', 'his', 'life', 'after', 'finding', 'his', 'baby', 'photo', 'on', 'a', 'missing', 'persons', 'website.']"
An American Werewolf in Paris,1997,98,5.1,26424,31.0,26570000.0,"['Comedy', ' Fantasy', ' Horror']",R,['Anthony Waller'],"['Tom Everett Scott', 'Julie Delpy', 'Vince Vieluf', 'Phil Buckman']","['An', 'American', 'man', 'unwittingly', 'gets', 'involved', 'with', 'French', 'werewolves', 'who', 'have', 'developed', 'a', 'serum', 'allowing', 'them', 'to', 'transform', 'at', 'will.']"
